,movie_id,title,tags
3498,10930,The Flower of Evil,"three gener wealthi bordeaux famili caught crossfir ann decid run mayor , thank polit pamphlet reviv old murder scandal . return suppressedpast bourgeoisi mayorelect suspens wealth familyconflict drama benoîtmagimel mélaniedoutey suzanneflon claudechabrol"
3499,32395,The Greatest,"teenag rose bennett love , car crash claim bennett 's life . he left behind griev mother , father younger brother , rose left alon . she famili turn support , find 's pregnant , wind brewer 's door . she need help , although ca n't quit admit , need begin heal . womandirector drama piercebrosnan susansarandon careymulligan shanafest"
3500,58882,Snow Flower and the Secret Fan,a stori set 19th centuri china center lifelong friendship two girl develop secret code way contend rigid cultur norm impos women . fan duringcreditssting drama histori libingb junji-hyun hughjackman waynewang
3501,7547,Come Early Morning,"luci wake bed stranger obvious night drink . she check pay motel room account . through grandmoth , find father town pay visit . she agre go new church . bar motel one-nightstand beer blond dog womandirector drama romanc ashleyjudd lauraprepon jeffreydonovan joeylaurenadam"
3502,35944,Lucky Break,"half-way 12-year prison sentenc incompet arm robberi , jimmi hand get lucki break : 's transfer prison probabl escap . he convinc governor stage music old chapel next prison 's outer wall . he round volunt actor put escap plan product . two barrier , besid wall , confront : arriv nasti inmat , john toomb , insist join escap , jimmi 's feel attract anabel , social worker agre appear play . open night approach : jimmi 's breakout perform ? [ ] action comedi jamesnesbitt oliviawilliam timothyspal petercattaneo"
3503,42222,Julia,"at behest old dear friend , playwright lillian hellman undertak danger mission smuggl fund nazi germani . friend playwright drama janefonda vanessaredgrav jasonrobard fredzinnemann"
3504,13827,"Surfer, Dude",a wave twist tale soul search surfer experienc existenti crisi . surf sport comedi matthewmcconaughey jeffreynordl willienelson s.r.bindler
3505,44260,Lake of Fire,an unflinch look battl abort right play unit state last 15 year [ ] documentari noamchomski billbaird flipbenham tonykay
3506,9282,11:14,tell seemingli random yet vital connect stori set incid converg one even 11:14pm . the stori follow chain event five differ charact five differ storylin converg tell stori murder deceit . alcohol sex robberi secret gun ambul vandal chase arrest polic cop murder crash connect crime drama thriller henrythoma blakeheron barbarahershey gregmarck
3507,38940,Men of War,"nick gunar burnt-out , jade hard-up former mercenari difficult time adjust civilian life . at end rope , hire nitro mine corpor strong-arm nativ south china sea island give right valuabl miner resourc . nick loath thought anoth mission , seemingli easi job earn enough money get back estrang famili . he recruit former mercenari buddi help job . the island peopl refus give land nick decid help fight greedi corpor hire . as greed treacheri begin unravel , nick 's band mercenari choos side . asia island mercenari independentfilm jungl action thriller dolphlundgren charlottelewi bdwong perrylang"
3508,35689,Don McKay,everyth appear off-kilt man return hometown 25 year visit former lover . independentfilm crime mysteri thriller thomashadenchurch elisabethshu melissaleo jakegoldberg
3509,97614,Deadfall,"a thriller follow two sibl decid fend wake botch casino heist , unlik reunion anoth famili 's thanksgiv celebr . partner murder ontherun fugit crime famili homecom crimegoneawri dishonesti siblingsrel chasesandrac criminalhero consandscam murderouspair crime drama thriller ericbana oliviawild charliehunnam stefanruzowitzki"
3510,37206,A Shine of Rainbows,"an orphan boy name tomá adopt mair o ’ donnel live whimsic irish isl fill new friend , secret cave lost babi pup seal strand coast . but mair 's reluct husband alec refus accept tomá son , boy drift fate path adventur self-discoveri , illumin rainbow shine around - within - us . orphan rainbow drama famili connienielsen aidanquinn johnbel vicsarin"
3511,58626,The Hit List,a disgruntl man creat hit list stranger drunken night must race tri save mark extermin bodi begin pile finger point . [ ] action thriller cubagoodingjr . colehaus jonathanlapaglia williamkaufman
3512,183894,Emma,"emma woodhous seem perfectli content , love father care , friend , home . but emma terribl habit - matchmak . she resist find suitor friend , harriet smith . emma desper harriet find happi , everi suitor find friend end attract emma . but emma focus harriet 's happi consid happi love ? [ ] romanc comedi drama romolagarai michaelgambon jonnyleemil jimo'hanlon"
3513,837,Videodrome,a sleazi cable-tv programm begin see life futur media spin control unusu fashion acquir new kind program station . suicid tvshow hallucin tvstation radiopresent toronto dystopia brainwash pittsburgh horror mysteri sciencefict jameswood sonjasmit deborahharri davidcronenberg
3514,1555,The Spanish Apartment,"a strait-lac french student move apart barcelona cast six charact europ . togeth , speak intern languag love friendship . pari barcelonaspain alcohol roommat singl travel crush student relationship break-up youth celebr groupoffriend drama comedi romanc romainduri audreytaut kellyreilli cédricklapisch"
3515,244783,Song One,"estrang famili , franni return home accid leav brother comatos . retrac life aspir musician , track favorit musician , jame forest . against backdrop brooklyn ’ music scene , franni jame develop unexpect relationship face realiti live . womandirector drama annehathaway johnnyflynn marysteenburgen katebarker-froyland"
3516,16564,Winter in Wartime,"dure world war ii freez netherland winter 1944/1945 western netherland grip famin . mani peopl move east provid famili . fourteen year old michiel ca n't wait join dutch resist , dismay father , , mayor , work prevent escal villag . netherland worldwarii drama histori war martijnlakemei melodyklav yorickvanwageningen martinkoolhoven"
3517,168027,Freaky Deaky,"set 1974 , pair '60 radic reli bomb-mak skill way becom capitalist . bombsquad ex-fugit freaki comedi christianslat michaeljaiwhit crispinglov charlesmatthau"
3518,3482,The Train,"as alli forc approach pari august 1944 , german colonel von waldheim desper take franc 's greatest paint germani . he manag secur train transport valuabl art work even chao retreat descend upon . the french resist howev want stop steal nation treasur receiv order london destroy . the station master , labich , task schedul train make happen smoothli also part dwindl group resist fighter task prevent theft . he other stage elabor ruse keep train ever leav french territori . pari franc worldwarii nazi hijackingoftrain artwork trainrid paint frenchresist traincrash nazigermani artthief arttheft action drama thriller war burtlancast paulscofield jeannemoreau johnfrankenheim"
3519,135595,Trade Of Innocents,"in back street tourist town present-day southeast asia , find filthi cinder block room ; bed soil sheet ; littl girl wait next man . alex ( dermot mulroney ) , human traffick investig , play role next custom negoti pimp use child . clair ( mira sorvino ) , alex 's wife , caught flow new life southeast asia role volunt aftercar shelter rescu girl live local neighborhood girl 's freedom digniti threaten . parallel stori line intertwin unfold twist backdrop danger human traffick world , stori struggl , life , hope redempt `` trade innoc . '' [ ] drama thriller dermotmulroney mirasorvino johnbillingsley christopherbessett"
3520,8982,The Protector,"in bangkok , young kham rais father jungl eleph member famili . when old eleph babi kern stolen crimin , kham find anim sent sidney . he travel australia , locat babi eleph restaur own evil madam rose , leader intern thai mafia . with support effici thai sergeant mark , involv conspiraci , kham fight rescu anim mobster . buddhism eleph sydney australia fighter tempel gang anim action crime drama thriller tonyjaa petchtaiwongkamlao bongkojkhongmalai prachyapinkaew"
3521,89861,Stiff Upper Lips,"stiff upper lip broad parodi british period film , especi lavish merchant-ivori product 'eighti earli 'nineti . although specif target a room view , chariot fire , mauric , a passag india , mani film , gener way stiff upper lip satiris popular percept certain edwardian trait : proprieti , sexual repress , xenophobia , class snobberi . itali victorianengland youngwoman comedi georginac peterustinov prunellascal garysinyor"
3522,455,Bend It Like Beckham,"jess bhamra , daughter strict indian coupl london , permit play organ soccer , even though 18 . when jess play fun one day , impress skill seen jule paxton , convinc jess play semi-pro team . jess use elabor excus hide match famili also deal romant feel coach , joe . londonengland tradit indianlead cultureclash immigr roleofwomen sikh women'ssocc soccer famili womandirector comedi drama romanc parmindernagra keiraknightley jonathanrhysmey gurinderchadha"
3523,57022,Sunshine State,"a woman new husband return hometown root coastal northern florida , must deal famili , busi , encroach real estat develop . independentfilm drama alank angelabassett timothyhutton johnsayl"
3524,14351,Crossover,"the clock strike midnight , money chang hand , crowd feet , court aliv fast-pac razzle-dazzl basketbal . these player n't play school pro team . they play street 's underground ... way underground . streetgang blackpeopl sport highschoolsport action adventur drama anthonymacki marcellothedford allenpayn prestona.whitmoreii"
